Cow_id, Years, Pixel_id, times of visiting back to pixel, period value,Vegetation class,Northing,Easting
14540,2015,1638,2,8.0,4,5133049.3,434468.6
14540,2015,2662,1,\N,4,5133394.3,434693.6
14540,2015,3689,1,\N,1,5133754.3,434333.6
14540,2015,3692,1,\N,1,5133754.3,434378.6
14540,2015,2669,1,\N,2,5133394.3,434798.6
14540,2015,622,1,\N,2,5132644.3,434708.6
14540,2015,625,1,\N,4,5132644.3,434753.6
14540,2015,2673,1,\N,3,5133394.3,434858.6
14540,2015,1652,1,\N,2,5133049.3,434678.6
14540,2015,2676,1,\N,1,5133394.3,434903.6
14540,2015,629,1,\N,4,5132644.3,434813.6
14540,2015,632,1,\N,4,5132644.3,434858.6
14540,2015,2682,2,1.0,1,5133394.3,434993.6
14540,2015,1658,1,\N,3,5133049.3,434768.6
14540,2015,1659,1,\N,3,5133049.3,434783.6
14540,2015,2684,1,\N,3,5133394.3,435023.6
14540,2015,636,2,3.0,4,5132644.3,434918.6
14540,2015,1663,1,\N,3,5133049.3,434843.6
14540,2015,639,1,\N,4,5132644.3,434963.6
14540,2015,2689,1,\N,4,5133394.3,435098.6
14540,2015,2696,2,1.0,2,5133409.3,434483.6
14540,2015,2697,1,\N,3,5133409.3,434498.6
14540,2015,1674,1,\N,4,5133049.3,435008.6
14540,2015,2698,1,\N,3,5133409.3,434513.6
14540,2015,2699,1,\N,3,5133409.3,434528.6
14540,2015,2703,1,\N,4,5133409.3,434588.6
14540,2015,2706,1,\N,4,5133409.3,434633.6
14540,2015,1683,1,\N,2,5133064.3,434528.6
14540,2015,662,1,\N,4,5132659.3,434783.6
14540,2015,663,1,\N,4,5132659.3,434798.6
14540,2015,665,1,\N,4,5132659.3,434828.6
14540,2015,2713,1,\N,3,5133409.3,434738.6
14540,2015,2714,1,\N,3,5133409.3,434753.6
14540,2015,1693,1,\N,1,5133064.3,434678.6
14540,2015,669,1,\N,4,5132659.3,434888.6
14540,2015,671,1,\N,4,5132659.3,434918.6
14540,2015,2719,1,\N,4,5133409.3,434828.6
14540,2015,672,2,5.0,4,5132659.3,434933.6
14540,2015,673,1,\N,4,5132659.3,434948.6
14540,2015,1698,1,\N,2,5133064.3,434753.6
14540,2015,2723,1,\N,3,5133409.3,434888.6
14540,2015,2724,1,\N,3,5133409.3,434903.6
14540,2015,677,1,\N,4,5132674.3,434468.6
14540,2015,1708,3,4.0,4,5133064.3,434903.6
14540,2015,1714,1,\N,4,5133064.3,434993.6
14540,2015,1720,1,\N,2,5133079.3,434468.6
14540,2015,696,1,\N,4,5132674.3,434753.6
14540,2015,697,3,4.5,4,5132674.3,434768.6
14540,2015,2745,1,\N,3,5133424.3,434468.6
14540,2015,2747,2,5.0,3,5133424.3,434498.6
14540,2015,701,1,\N,4,5132674.3,434828.6
14540,2015,2750,2,8.0,3,5133424.3,434543.6
14540,2015,703,1,\N,4,5132674.3,434858.6
14540,2015,1730,1,\N,1,5133079.3,434618.6
14540,2015,2754,1,\N,4,5133424.3,434603.6
14540,2015,2755,1,\N,4,5133424.3,434618.6
14540,2015,1732,1,\N,1,5133079.3,434648.6
14540,2015,2756,1,\N,4,5133424.3,434633.6
14540,2015,709,3,2.0,4,5132674.3,434948.6
14540,2015,710,1,\N,4,5132674.3,434963.6
14540,2015,2762,1,\N,3,5133424.3,434723.6
14540,2015,2763,1,\N,3,5133424.3,434738.6
14540,2015,1740,1,\N,2,5133079.3,434768.6
14540,2015,1741,1,\N,2,5133079.3,434783.6
14540,2015,2766,1,\N,3,5133424.3,434783.6
14540,2015,2769,1,\N,4,5133424.3,434828.6
14540,2015,2771,1,\N,3,5133424.3,434858.6
14540,2015,724,1,\N,2,5132689.3,434633.6
14540,2015,1749,2,4.0,2,5133079.3,434903.6
14540,2015,1752,1,\N,4,5133079.3,434948.6
14540,2015,1754,1,\N,4,5133079.3,434978.6
14540,2015,2780,1,\N,3,5133424.3,434993.6
14540,2015,732,1,\N,2,5132689.3,434753.6
14540,2015,1758,1,\N,3,5133079.3,435038.6
14540,2015,736,1,\N,4,5132689.3,434813.6
14540,2015,1760,1,\N,3,5133079.3,435068.6
14540,2015,2787,1,\N,4,5133424.3,435098.6
14540,2015,2788,1,\N,3,5133424.3,435113.6
14540,2015,2789,1,\N,3,5133424.3,435128.6
14540,2015,744,2,6.0,4,5132689.3,434933.6
14540,2015,2794,1,\N,3,5133439.3,434453.6
14540,2015,747,1,\N,4,5132689.3,434978.6
14540,2015,1772,1,\N,1,5133094.3,434618.6
14540,2015,2796,1,\N,3,5133439.3,434483.6
14540,2015,1774,1,\N,1,5133094.3,434648.6
14540,2015,2800,2,4.0,4,5133439.3,434543.6
14540,2015,1779,1,\N,2,5133094.3,434723.6
14540,2015,2805,2,7.0,4,5133439.3,434618.6
14540,2015,1782,1,\N,2,5133094.3,434768.6
14540,2015,761,1,\N,2,5132704.3,434648.6
14540,2015,2810,1,\N,3,5133439.3,434693.6
14540,2015,2811,1,\N,3,5133439.3,434708.6
14540,2015,1791,1,\N,2,5133094.3,434903.6
14540,2015,767,1,\N,2,5132704.3,434738.6
14540,2015,2817,1,\N,4,5133439.3,434798.6
14540,2015,770,2,5.0,4,5132704.3,434783.6
14540,2015,2818,1,\N,4,5133439.3,434813.6
14540,2015,772,1,\N,4,5132704.3,434813.6
14540,2015,2823,1,\N,3,5133439.3,434888.6
14540,2015,1800,1,\N,3,5133094.3,435038.6
14540,2015,1802,1,\N,3,5133094.3,435068.6
14540,2015,778,1,\N,4,5132704.3,434903.6
14540,2015,779,1,\N,4,5132704.3,434918.6
14540,2015,1806,1,\N,3,5133109.3,434498.6
14540,2015,2830,1,\N,1,5133439.3,434993.6
14540,2015,1811,1,\N,1,5133109.3,434573.6
14540,2015,2835,1,\N,1,5133439.3,435068.6
14540,2015,2840,1,\N,3,5133439.3,435143.6
14540,2015,1817,1,\N,1,5133109.3,434663.6
14540,2015,1821,1,\N,2,5133109.3,434723.6
14540,2015,2848,1,\N,4,5133454.3,434498.6
14540,2015,2850,1,\N,4,5133454.3,434528.6
14540,2015,805,1,\N,2,5132719.3,434768.6
14540,2015,806,1,\N,2,5132719.3,434783.6
14540,2015,807,1,\N,4,5132719.3,434798.6
14540,2015,808,1,\N,4,5132719.3,434813.6
14540,2015,813,2,8.0,4,5132719.3,434888.6
14540,2015,1839,1,\N,1,5133109.3,434993.6
14540,2015,818,1,\N,4,5132719.3,434963.6
14540,2015,2867,2,12.0,4,5133454.3,434783.6
14540,2015,1844,1,\N,3,5133109.3,435068.6
14540,2015,1846,1,\N,3,5133124.3,434468.6
14540,2015,1847,1,\N,3,5133124.3,434483.6
14540,2015,824,1,\N,2,5132734.3,434513.6
14540,2015,1852,1,\N,1,5133124.3,434558.6
14540,2015,2878,1,\N,4,5133454.3,434948.6
14540,2015,1855,1,\N,1,5133124.3,434603.6
14540,2015,2884,2,5.0,1,5133454.3,435038.6
14540,2015,1864,1,\N,2,5133124.3,434738.6
14540,2015,2889,1,\N,3,5133454.3,435113.6
14540,2015,841,1,\N,2,5132734.3,434768.6
14540,2015,1866,1,\N,2,5133124.3,434768.6
14540,2015,842,1,\N,2,5132734.3,434783.6
14540,2015,846,1,\N,4,5132734.3,434843.6
14540,2015,848,2,2.0,4,5132734.3,434873.6
14540,2015,2896,1,\N,4,5133469.3,434453.6
14540,2015,1872,1,\N,4,5133124.3,434858.6
14540,2015,849,1,\N,4,5132734.3,434888.6
14540,2015,1875,1,\N,2,5133124.3,434903.6
14540,2015,1881,1,\N,1,5133124.3,434993.6
14540,2015,2906,1,\N,3,5133469.3,434603.6
14540,2015,1884,1,\N,1,5133124.3,435038.6
14540,2015,1886,1,\N,3,5133124.3,435068.6
14540,2015,1892,2,2.0,3,5133139.3,434528.6
14540,2015,2919,1,\N,4,5133469.3,434798.6
14540,2015,1896,1,\N,1,5133139.3,434588.6
14540,2015,1903,1,\N,3,5133139.3,434693.6
14540,2015,880,1,\N,2,5132749.3,434798.6
14540,2015,881,1,\N,2,5132749.3,434813.6
14540,2015,882,1,\N,4,5132749.3,434828.6
14540,2015,2931,1,\N,3,5133469.3,434978.6
14540,2015,884,1,\N,4,5132749.3,434858.6
14540,2015,1908,1,\N,2,5133139.3,434768.6
14540,2015,885,1,\N,4,5132749.3,434873.6
14540,2015,2936,1,\N,1,5133469.3,435053.6
14540,2015,1913,1,\N,4,5133139.3,434843.6
14540,2015,1914,2,12.0,4,5133139.3,434858.6
14540,2015,891,1,\N,2,5132749.3,434963.6
14540,2015,1915,1,\N,4,5133139.3,434873.6
14540,2015,893,1,\N,2,5132749.3,434993.6
14540,2015,2944,1,\N,2,5133484.3,434393.6
14540,2015,2946,1,\N,2,5133484.3,434423.6
14540,2015,2950,2,2.0,4,5133484.3,434483.6
14540,2015,906,1,\N,2,5132764.3,434633.6
14540,2015,1933,1,\N,3,5133154.3,434498.6
14540,2015,1939,1,\N,1,5133154.3,434588.6
14540,2015,920,1,\N,4,5132764.3,434843.6
14540,2015,921,1,\N,4,5132764.3,434858.6
14540,2015,2969,1,\N,4,5133484.3,434768.6
14540,2015,1947,1,\N,2,5133154.3,434708.6
14540,2015,2972,1,\N,4,5133484.3,434813.6
14540,2015,925,1,\N,4,5132764.3,434918.6
14540,2015,928,3,3.5,2,5132764.3,434963.6
14540,2015,1952,1,\N,2,5133154.3,434783.6
14540,2015,929,1,\N,2,5132764.3,434978.6
14540,2015,1955,1,\N,4,5133154.3,434828.6
14540,2015,944,1,\N,4,5132779.3,434648.6
14540,2015,1972,1,\N,3,5133154.3,435083.6
14540,2015,949,1,\N,2,5132779.3,434723.6
14540,2015,2997,1,\N,3,5133499.3,434393.6
14540,2015,3000,1,\N,2,5133499.3,434438.6
14540,2015,1976,1,\N,3,5133169.3,434498.6
14540,2015,1979,1,\N,1,5133169.3,434543.6
14540,2015,955,1,\N,2,5132779.3,434813.6
14540,2015,957,2,9.0,4,5132779.3,434843.6
14540,2015,959,1,\N,4,5132779.3,434873.6
14540,2015,961,1,\N,4,5132779.3,434903.6
14540,2015,962,1,\N,2,5132779.3,434918.6
14540,2015,966,1,\N,2,5132779.3,434978.6
14540,2015,3016,1,\N,3,5133499.3,434678.6
14540,2015,1992,1,\N,2,5133169.3,434738.6
14540,2015,3017,1,\N,3,5133499.3,434693.6
14540,2015,1996,1,\N,4,5133169.3,434798.6
14540,2015,1999,1,\N,4,5133169.3,434843.6
14540,2015,2001,1,\N,2,5133169.3,434873.6
14540,2015,980,1,\N,3,5132794.3,434633.6
14540,2015,2008,1,\N,1,5133169.3,434978.6
14540,2015,3039,1,\N,1,5133499.3,435023.6
14540,2015,991,1,\N,4,5132794.3,434798.6
14540,2015,3040,1,\N,1,5133499.3,435038.6
14540,2015,994,1,\N,4,5132794.3,434843.6
14540,2015,2019,1,\N,3,5133184.3,434498.6
14540,2015,3050,2,9.0,2,5133514.3,434378.6
14540,2015,1002,2,5.0,2,5132794.3,434963.6
14540,2015,1004,3,6.5,2,5132794.3,434993.6
14540,2015,3053,1,\N,2,5133514.3,434423.6
14540,2015,3056,1,\N,4,5133514.3,434468.6
14540,2015,3065,1,\N,1,5133514.3,434603.6
14540,2015,2044,1,\N,2,5133184.3,434873.6
14540,2015,2045,1,\N,4,5133184.3,434888.6
14771,2015,1,9,2.0,4,5132194.3,434273.6
14771,2015,2049,1,\N,4,5133184.3,434948.6
14771,2015,2,8,2.2857142857142856,4,5132209.3,434273.6
14771,2015,3,1,\N,4,5132209.3,434288.6
14771,2015,4,5,2.5,4,5132224.3,434273.6
14771,2015,5,2,8.0,4,5132224.3,434288.6
14771,2015,6,2,1.0,4,5132224.3,434303.6
14771,2015,8,3,6.0,4,5132239.3,434288.6
14771,2015,11,1,\N,4,5132239.3,434333.6
14771,2015,13,3,1.0,4,5132254.3,434303.6
14771,2015,14,2,4.0,4,5132254.3,434318.6
14771,2015,15,1,\N,4,5132254.3,434333.6
14771,2015,19,5,1.0,4,5132269.3,434303.6
14771,2015,20,1,\N,4,5132269.3,434318.6
14771,2015,21,1,\N,4,5132269.3,434333.6
14771,2015,22,4,3.3333333333333335,4,5132269.3,434348.6
14771,2015,23,1,\N,4,5132269.3,434363.6
14771,2015,24,1,\N,4,5132269.3,434378.6
14771,2015,2073,1,\N,2,5133199.3,434663.6
14771,2015,28,1,\N,4,5132284.3,434333.6
14771,2015,2076,1,\N,2,5133199.3,434708.6
14771,2015,29,1,\N,4,5132284.3,434348.6
14771,2015,30,2,2.0,4,5132284.3,434363.6
14771,2015,2078,1,\N,2,5133199.3,434738.6
14771,2015,2081,1,\N,4,5133199.3,434783.6
14771,2015,34,1,\N,4,5132284.3,434423.6
14771,2015,2082,1,\N,4,5133199.3,434798.6
14771,2015,36,3,4.0,4,5132299.3,434318.6
14771,2015,2085,1,\N,2,5133199.3,434843.6
14771,2015,41,5,2.75,4,5132299.3,434393.6
14771,2015,2089,1,\N,4,5133199.3,434903.6
14771,2015,43,1,\N,4,5132299.3,434423.6
14771,2015,48,3,4.5,4,5132314.3,434333.6
14771,2015,49,1,\N,4,5132314.3,434348.6
14771,2015,51,1,\N,4,5132314.3,434378.6
14771,2015,53,2,8.0,4,5132314.3,434408.6
14771,2015,55,1,\N,4,5132314.3,434438.6
14771,2015,61,2,2.0,4,5132329.3,434333.6
14771,2015,64,1,\N,4,5132329.3,434378.6
14771,2015,67,1,\N,4,5132329.3,434423.6
14771,2015,2116,1,\N,2,5133214.3,434663.6
14771,2015,2118,1,\N,2,5133214.3,434693.6
14771,2015,2120,1,\N,2,5133214.3,434723.6
14771,2015,73,1,\N,2,5132329.3,434513.6
14771,2015,2122,1,\N,2,5133214.3,434753.6
14771,2015,2123,1,\N,2,5133214.3,434768.6
14771,2015,2124,1,\N,2,5133214.3,434783.6
14771,2015,2126,2,3.0,2,5133214.3,434813.6
14771,2015,79,3,6.5,4,5132344.3,434393.6
14771,2015,80,1,\N,4,5132344.3,434408.6
14771,2015,81,1,\N,4,5132344.3,434423.6
14771,2015,2131,1,\N,4,5133214.3,434888.6
14771,2015,2132,2,11.0,4,5133214.3,434903.6
14771,2015,2134,1,\N,4,5133214.3,434933.6
14771,2015,2136,1,\N,4,5133214.3,434963.6
14771,2015,2138,1,\N,1,5133214.3,434993.6
14771,2015,92,1,\N,2,5132359.3,434348.6
14771,2015,93,1,\N,4,5132359.3,434363.6
14771,2015,94,1,\N,4,5132359.3,434378.6
14771,2015,2143,2,4.0,3,5133214.3,435068.6
14771,2015,97,4,4.333333333333333,4,5132359.3,434423.6
14771,2015,105,1,\N,2,5132359.3,434543.6
14771,2015,107,1,\N,4,5132359.3,434573.6
14771,2015,2157,1,\N,2,5133229.3,434618.6
14771,2015,110,2,7.0,4,5132374.3,434363.6
14771,2015,111,1,\N,4,5132374.3,434378.6
14771,2015,112,1,\N,4,5132374.3,434393.6
14771,2015,113,1,\N,4,5132374.3,434408.6
14771,2015,2161,1,\N,2,5133229.3,434678.6
14771,2015,114,1,\N,4,5132374.3,434423.6
14771,2015,116,1,\N,4,5132374.3,434453.6
14771,2015,2166,1,\N,2,5133229.3,434753.6
14771,2015,118,1,\N,4,5132374.3,434483.6
14771,2015,2167,1,\N,2,5133229.3,434768.6
14771,2015,2171,1,\N,3,5133229.3,434828.6
14771,2015,123,1,\N,4,5132374.3,434558.6
14771,2015,125,1,\N,4,5132374.3,434588.6
14771,2015,2175,3,6.5,4,5133229.3,434888.6
14771,2015,128,2,7.0,4,5132389.3,434378.6
14771,2015,2177,1,\N,4,5133229.3,434918.6
14771,2015,134,1,\N,4,5132389.3,434468.6
14771,2015,135,1,\N,4,5132389.3,434483.6
14771,2015,2186,1,\N,1,5133229.3,435053.6
14771,2015,139,1,\N,4,5132389.3,434543.6
14771,2015,144,1,\N,4,5132389.3,434618.6
14771,2015,147,1,\N,4,5132404.3,434378.6
14771,2015,2198,1,\N,1,5133244.3,434573.6
14771,2015,150,1,\N,4,5132404.3,434423.6
14771,2015,153,1,\N,4,5132404.3,434468.6
14771,2015,2205,1,\N,2,5133244.3,434678.6
14771,2015,157,2,2.0,4,5132404.3,434528.6
14771,2015,159,1,\N,4,5132404.3,434558.6
14771,2015,161,1,\N,4,5132404.3,434588.6
14771,2015,162,2,7.0,4,5132404.3,434603.6
14771,2015,164,1,\N,4,5132404.3,434633.6
14771,2015,2213,2,10.0,3,5133244.3,434798.6
14771,2015,2215,1,\N,3,5133244.3,434828.6
14771,2015,168,2,8.0,3,5132419.3,434393.6
14771,2015,2217,1,\N,4,5133244.3,434858.6
14771,2015,2219,1,\N,4,5133244.3,434888.6
14771,2015,172,1,\N,2,5132419.3,434453.6
14771,2015,173,1,\N,4,5132419.3,434468.6
14771,2015,2223,1,\N,4,5133244.3,434948.6
14771,2015,175,1,\N,4,5132419.3,434498.6
14771,2015,2226,1,\N,3,5133244.3,434993.6
14771,2015,180,1,\N,4,5132419.3,434573.6
14771,2015,181,2,10.0,4,5132419.3,434588.6
14771,2015,2231,2,8.0,1,5133244.3,435068.6
14771,2015,189,1,\N,3,5132434.3,434393.6
14771,2015,2242,1,\N,1,5133259.3,434573.6
14771,2015,2244,1,\N,2,5133259.3,434603.6
14771,2015,199,1,\N,4,5132434.3,434543.6
14771,2015,201,1,\N,4,5132434.3,434573.6
14771,2015,205,1,\N,4,5132434.3,434633.6
14771,2015,206,1,\N,4,5132434.3,434648.6
14771,2015,208,6,2.4,4,5132434.3,434678.6
14771,2015,2256,1,\N,3,5133259.3,434783.6
14771,2015,209,1,\N,4,5132434.3,434693.6
14771,2015,2259,1,\N,3,5133259.3,434828.6
14771,2015,212,3,5.5,3,5132449.3,434408.6
14771,2015,221,1,\N,4,5132449.3,434543.6
14771,2015,2269,1,\N,4,5133259.3,434978.6
14771,2015,2270,1,\N,3,5133259.3,434993.6
14771,2015,2275,2,4.0,1,5133259.3,435068.6
14771,2015,229,2,5.0,3,5132449.3,434663.6
14771,2015,230,1,\N,3,5132449.3,434678.6
14771,2015,231,3,6.5,4,5132449.3,434693.6
14771,2015,2279,1,\N,1,5133274.3,434468.6
14771,2015,236,1,\N,3,5132464.3,434408.6
14771,2015,2286,1,\N,1,5133274.3,434573.6
14771,2015,240,1,\N,4,5132464.3,434468.6
14771,2015,2290,2,6.0,2,5133274.3,434633.6
14771,2015,245,1,\N,2,5132464.3,434543.6
14771,2015,2297,1,\N,3,5133274.3,434738.6
14771,2015,2299,1,\N,3,5133274.3,434768.6
14771,2015,251,1,\N,3,5132464.3,434633.6
14771,2015,2300,1,\N,3,5133274.3,434783.6
14771,2015,2301,1,\N,3,5133274.3,434798.6
14771,2015,2302,1,\N,3,5133274.3,434813.6
14771,2015,254,1,\N,3,5132464.3,434678.6
14771,2015,255,1,\N,4,5132464.3,434693.6
14771,2015,2304,1,\N,4,5133274.3,434843.6
14771,2015,2305,2,8.0,4,5133274.3,434858.6
14771,2015,257,1,\N,4,5132464.3,434723.6
14771,2015,2306,1,\N,4,5133274.3,434873.6
14771,2015,261,1,\N,2,5132479.3,434423.6
14771,2015,266,1,\N,4,5132479.3,434498.6
14771,2015,2315,2,5.0,3,5133274.3,435008.6
14771,2015,268,1,\N,4,5132479.3,434528.6
14771,2015,277,1,\N,4,5132479.3,434663.6
14771,2015,281,3,2.0,4,5132479.3,434723.6
14771,2015,284,1,\N,4,5132479.3,434768.6
14771,2015,2334,1,\N,2,5133289.3,434618.6
14771,2015,287,2,2.0,2,5132494.3,434423.6
14771,2015,2335,1,\N,2,5133289.3,434633.6
14771,2015,289,1,\N,2,5132494.3,434453.6
14771,2015,2338,2,3.0,2,5133289.3,434678.6
14771,2015,2341,1,\N,3,5133289.3,434723.6
14771,2015,294,1,\N,2,5132494.3,434528.6
14771,2015,2342,1,\N,3,5133289.3,434738.6
14771,2015,2344,1,\N,3,5133289.3,434768.6
14771,2015,297,1,\N,4,5132494.3,434573.6
14771,2015,2345,1,\N,3,5133289.3,434783.6
14771,2015,2347,1,\N,4,5133289.3,434813.6
14771,2015,301,1,\N,4,5132494.3,434633.6
14771,2015,303,1,\N,4,5132494.3,434663.6
14771,2015,306,1,\N,4,5132494.3,434708.6
14771,2015,308,1,\N,4,5132494.3,434738.6
14771,2015,2362,1,\N,3,5133289.3,435038.6
14771,2015,315,1,\N,2,5132509.3,434438.6
14771,2015,2363,1,\N,3,5133289.3,435053.6
14771,2015,317,1,\N,2,5132509.3,434468.6
14771,2015,2366,1,\N,1,5133289.3,435098.6
14771,2015,318,1,\N,2,5132509.3,434483.6
14771,2015,322,3,5.5,2,5132509.3,434543.6
14771,2015,323,1,\N,2,5132509.3,434558.6
14771,2015,2374,1,\N,1,5133304.3,434543.6
14771,2015,326,4,4.666666666666667,4,5132509.3,434603.6
14771,2015,2375,1,\N,1,5133304.3,434558.6
14771,2015,2379,1,\N,2,5133304.3,434618.6
14771,2015,2381,1,\N,2,5133304.3,434648.6
14771,2015,334,1,\N,4,5132509.3,434723.6
14771,2015,340,1,\N,4,5132509.3,434813.6
14771,2015,2391,1,\N,4,5133304.3,434798.6
14771,2015,345,3,4.0,2,5132524.3,434483.6
14771,2015,2393,1,\N,4,5133304.3,434828.6
14771,2015,346,1,\N,2,5132524.3,434498.6
14771,2015,348,2,2.0,2,5132524.3,434528.6
14771,2015,2396,1,\N,4,5133304.3,434873.6
14771,2015,349,1,\N,2,5132524.3,434543.6
14771,2015,2397,1,\N,4,5133304.3,434888.6
14771,2015,351,2,8.0,4,5132524.3,434573.6
14771,2015,2404,1,\N,3,5133304.3,434993.6
14771,2015,2405,2,4.0,4,5133304.3,435008.6
14771,2015,2406,2,3.0,4,5133304.3,435023.6
14771,2015,360,1,\N,4,5132524.3,434708.6
14771,2015,361,1,\N,4,5132524.3,434723.6
14771,2015,362,3,6.0,2,5132524.3,434738.6
14771,2015,2410,1,\N,3,5133304.3,435083.6
14771,2015,2411,1,\N,3,5133304.3,435098.6
14771,2015,2414,1,\N,1,5133319.3,434468.6
14771,2015,373,1,\N,2,5132539.3,434468.6
14771,2015,2424,1,\N,2,5133319.3,434618.6
14771,2015,377,1,\N,3,5132539.3,434528.6
14771,2015,378,1,\N,4,5132539.3,434543.6
14771,2015,2427,1,\N,2,5133319.3,434663.6
14771,2015,380,1,\N,4,5132539.3,434573.6
14771,2015,2437,1,\N,4,5133319.3,434813.6
14771,2015,2438,1,\N,4,5133319.3,434828.6
14771,2015,391,1,\N,4,5132539.3,434738.6
14771,2015,395,1,\N,4,5132539.3,434798.6
14771,2015,399,2,1.0,2,5132539.3,434858.6
14771,2015,2451,1,\N,3,5133319.3,435023.6
14771,2015,405,2,5.0,3,5132554.3,434498.6
14771,2015,2455,1,\N,3,5133319.3,435083.6
14771,2015,408,1,\N,4,5132554.3,434543.6
14771,2015,411,1,\N,4,5132554.3,434588.6
14771,2015,415,1,\N,4,5132554.3,434648.6
14771,2015,2464,1,\N,1,5133334.3,434543.6
14771,2015,2467,1,\N,3,5133334.3,434588.6
14771,2015,420,1,\N,4,5132554.3,434723.6
14771,2015,2469,1,\N,2,5133334.3,434618.6
14771,2015,421,2,11.0,4,5132554.3,434738.6
14771,2015,422,1,\N,4,5132554.3,434753.6
14771,2015,423,1,\N,4,5132554.3,434768.6
14771,2015,425,1,\N,4,5132554.3,434798.6
14771,2015,428,1,\N,2,5132554.3,434843.6
14771,2015,430,1,\N,2,5132554.3,434873.6
14771,2015,2478,1,\N,4,5133334.3,434753.6
14771,2015,431,1,\N,2,5132554.3,434888.6
14771,2015,2487,1,\N,4,5133334.3,434888.6
14771,2015,440,2,8.0,4,5132569.3,434558.6
14771,2015,2488,1,\N,4,5133334.3,434903.6
14771,2015,2493,1,\N,3,5133334.3,434978.6
14771,2015,448,1,\N,2,5132569.3,434678.6
14771,2015,2498,1,\N,3,5133334.3,435053.6
14771,2015,451,1,\N,4,5132569.3,434723.6
14771,2015,2500,1,\N,3,5133334.3,435083.6
14771,2015,2502,3,5.5,3,5133334.3,435113.6
14771,2015,2504,1,\N,1,5133349.3,434453.6
14771,2015,461,2,1.0,2,5132569.3,434873.6
14771,2015,465,1,\N,4,5132569.3,434933.6
14771,2015,2517,2,3.0,2,5133349.3,434648.6
14771,2015,2518,1,\N,2,5133349.3,434663.6
14771,2015,471,1,\N,4,5132584.3,434528.6
14771,2015,472,2,9.0,4,5132584.3,434543.6
14771,2015,473,1,\N,4,5132584.3,434558.6
14771,2015,2521,1,\N,4,5133349.3,434708.6
14771,2015,2523,2,7.0,4,5133349.3,434738.6
14771,2015,2526,1,\N,4,5133349.3,434783.6
14771,2015,479,1,\N,2,5132584.3,434648.6
14771,2015,482,2,5.0,4,5132584.3,434693.6
14771,2015,485,1,\N,4,5132584.3,434738.6
14771,2015,488,1,\N,4,5132584.3,434783.6
14771,2015,491,1,\N,2,5132584.3,434828.6
14771,2015,492,1,\N,2,5132584.3,434843.6
14771,2015,2543,1,\N,3,5133349.3,435038.6
14771,2015,2545,1,\N,3,5133349.3,435068.6
14771,2015,498,2,4.0,4,5132584.3,434933.6
14771,2015,2546,2,3.0,3,5133349.3,435083.6
14771,2015,2547,1,\N,3,5133349.3,435098.6
14771,2015,2548,2,1.0,3,5133349.3,435113.6
14771,2015,2552,1,\N,1,5133364.3,434468.6
14771,2015,505,1,\N,4,5132599.3,434528.6
14771,2015,507,1,\N,4,5132599.3,434558.6
14771,2015,2557,1,\N,3,5133364.3,434543.6
14771,2015,509,1,\N,4,5132599.3,434588.6
14771,2015,2560,1,\N,3,5133364.3,434588.6
14771,2015,2566,1,\N,4,5133364.3,434678.6
14771,2015,2570,1,\N,4,5133364.3,434738.6
14771,2015,526,1,\N,2,5132599.3,434843.6
14771,2015,528,1,\N,2,5132599.3,434873.6
14771,2015,532,1,\N,2,5132599.3,434933.6
14771,2015,533,1,\N,2,5132599.3,434948.6
14771,2015,2581,1,\N,4,5133364.3,434903.6
14771,2015,539,1,\N,4,5132614.3,434513.6
14771,2015,540,1,\N,4,5132614.3,434528.6
14771,2015,541,1,\N,4,5132614.3,434543.6
14771,2015,2590,1,\N,3,5133364.3,435038.6
14771,2015,542,1,\N,4,5132614.3,434558.6
14771,2015,2592,1,\N,3,5133364.3,435068.6
14771,2015,2593,2,1.0,3,5133364.3,435083.6
14771,2015,2594,1,\N,3,5133364.3,435098.6
14771,2015,2603,1,\N,3,5133379.3,434528.6
14771,2015,555,1,\N,2,5132614.3,434753.6
14771,2015,557,1,\N,4,5132614.3,434783.6
14771,2015,563,1,\N,2,5132614.3,434873.6
14771,2015,2613,2,1.0,4,5133379.3,434678.6
14771,2015,569,1,\N,4,5132614.3,434963.6
14771,2015,575,2,7.0,4,5132629.3,434528.6
14771,2015,2626,1,\N,1,5133379.3,434873.6
14771,2015,579,1,\N,2,5132629.3,434588.6
14771,2015,2632,1,\N,3,5133379.3,434963.6
14771,2015,2635,2,1.0,1,5133379.3,435008.6
14771,2015,2637,2,2.0,3,5133379.3,435038.6
14771,2015,591,1,\N,4,5132629.3,434768.6
14771,2015,2641,1,\N,4,5133379.3,435098.6
14771,2015,594,1,\N,4,5132629.3,434813.6
14771,2015,2645,1,\N,1,5133394.3,434438.6
14771,2015,601,1,\N,4,5132629.3,434918.6
14771,2015,2652,1,\N,1,5133394.3,434543.6
14771,2015,606,1,\N,4,5132644.3,434468.6
14771,2015,2655,1,\N,3,5133394.3,434588.6
14771,2015,2657,2,8.0,3,5133394.3,434618.6
14771,2015,2658,1,\N,4,5133394.3,434633.6
14771,2015,610,1,\N,4,5132644.3,434528.6
14771,2015,2659,1,\N,4,5133394.3,434648.6
14771,2015,2660,2,9.0,4,5133394.3,434663.6
14771,2015,2661,1,\N,4,5133394.3,434678.6
14771,2015,2662,1,\N,4,5133394.3,434693.6
14771,2015,2663,1,\N,4,5133394.3,434708.6
